date , cs-uri-stem , sc-status , num-hits
2025-04-12 , /item , 404 , 119
2025-04-12 , /itemnotfound , 404 , 446
2025-04-12 , /itemtext , 404 , 2
2025-04-12 , /name , 404 , 718
2025-04-12 , /namelistdownload , 404 , 2
2025-04-12 , /page , 404 , 152
2025-04-12 , /pagenotfound , 404 , 564
2025-04-12 , /pagethumb , 404 , 58
2025-04-12 , /part , 404 , 8
2025-04-12 , /wp-admin , 404 , 39
2025-04-12 , /wp-content , 404 , 76
2025-04-12 , /wp-includes , 404 , 61
2025-04-12 , /robots.txt , 406 , 2
2025-04-12 , /content , 416 , 3
2025-04-12 , /api2 , 500 , 4
2025-04-12 , /api3 , 500 , 1
2025-04-12 , /error , 500 , 996
2025-04-13 , / , 200 , 3018
2025-04-13 , /DLIndexBrowse.aspx , 200 , 1899
2025-04-13 , /Search.aspx , 200 , 1
2025-04-13 , /api2 , 200 , 3776
2025-04-13 , /api3 , 200 , 34545
2025-04-13 , /bibliography , 200 , 36000
2025-04-13 , /biblioselect , 200 , 151
2025-04-13 , /bibtexdownload , 200 , 11
2025-04-13 , /browse , 200 , 6304
2025-04-13 , /collection , 200 , 512
2025-04-13 , /content , 200 , 901
2025-04-13 , /creator , 200 , 37273
2025-04-13 , /handlers , 200 , 55
2025-04-13 , /item , 200 , 54963
2025-04-13 , /itemdetails , 200 , 1887
2025-04-13 , /itemtext , 200 , 908
2025-04-13 , /modsdownload , 200 , 1741
2025-04-13 , /name , 200 , 27507
2025-04-13 , /namedetail , 200 , 1177
2025-04-13 , /namelist , 200 , 3763
2025-04-13 , /namelistdownload , 200 , 9973
2025-04-13 , /oai , 200 , 20
2025-04-13 , /openurl , 200 , 11327
2025-04-13 , /openurlmultiple.aspx , 200 , 373
2025-04-13 , /openurlnone.aspx , 200 , 5
2025-04-13 , /page , 200 , 116049
2025-04-13 , /pageimage , 200 , 71
2025-04-13 , /pagesummary , 200 , 180249
2025-04-13 , /pagetext , 200 , 1728
2025-04-13 , /pagethumb , 200 , 45475
2025-04-13 , /part , 200 , 36988
2025-04-13 , /partpdf , 200 , 7059
2025-04-13 , /parttext , 200 , 600
2025-04-13 , /risdownload , 200 , 32
2025-04-13 , /robots.txt , 200 , 1000
2025-04-13 , /search , 200 , 6431
2025-04-13 , /search.aspx , 200 , 443
2025-04-13 , /subject , 200 , 9777
2025-04-13 , /content , 206 , 11
2025-04-13 , /robots.txt , 206 , 4
2025-04-13 , / , 301 , 787
2025-04-13 , /DLIndexBrowse.aspx , 301 , 5
2025-04-13 , /bibliography , 301 , 180
2025-04-13 , /biblioselect , 301 , 1
2025-04-13 , /browse , 301 , 17
2025-04-13 , /cgi-bin , 301 , 1
2025-04-13 , /collection , 301 , 8
2025-04-13 , /content , 301 , 2
2025-04-13 , /creator , 301 , 142
2025-04-13 , /error , 301 , 16
2025-04-13 , /ia , 301 , 1904
2025-04-13 , /item , 301 , 924
2025-04-13 , /itemdetails , 301 , 3
2025-04-13 , /itemimages , 301 , 19
2025-04-13 , /itempdf , 301 , 20
2025-04-13 , /itemtext , 301 , 15
2025-04-13 , /modsdownload , 301 , 21
2025-04-13 , /name , 301 , 435
2025-04-13 , /namedetail , 301 , 19
2025-04-13 , /namelistdownload , 301 , 36
2025-04-13 , /oai , 301 , 1
2025-04-13 , /page , 301 , 27654
2025-04-13 , /pageimage , 301 , 1
2025-04-13 , /pagesummary , 301 , 1
2025-04-13 , /pagethumb , 301 , 30
2025-04-13 , /part , 301 , 305
2025-04-13 , /partimages , 301 , 36
2025-04-13 , /partpdf , 301 , 102
2025-04-13 , /parttext , 301 , 17
2025-04-13 , /robots.txt , 301 , 149
2025-04-13 , /search , 301 , 841
2025-04-13 , /subject , 301 , 174
2025-04-13 , /wp-content , 301 , 3
2025-04-13 , / , 302 , 308
2025-04-13 , /DLIndexBrowse.aspx , 302 , 2
2025-04-13 , /api2 , 302 , 3
2025-04-13 , /api3 , 302 , 61
2025-04-13 , /bibliography , 302 , 477
2025-04-13 , /browse , 302 , 69
2025-04-13 , /collection , 302 , 3
2025-04-13 , /creator , 302 , 1838
2025-04-13 , /error , 302 , 7
2025-04-13 , /ia , 302 , 1399
2025-04-13 , /item , 302 , 2122
2025-04-13 , /itemdetails , 302 , 4
2025-04-13 , /itemimages , 302 , 1139
2025-04-13 , /itempdf , 302 , 2791
2025-04-13 , /name , 302 , 10
2025-04-13 , /namedetail , 302 , 1
2025-04-13 , /namelist , 302 , 9
2025-04-13 , /namelistdownload , 302 , 1
2025-04-13 , /openurl , 302 , 1734
2025-04-13 , /openurlmultiple.aspx , 302 , 6
2025-04-13 , /page , 302 , 1781
2025-04-13 , /pagesummary , 302 , 4
2025-04-13 , /pagethumb , 302 , 2
2025-04-13 , /part , 302 , 52
2025-04-13 , /partimages , 302 , 443
2025-04-13 , /partpdf , 302 , 502
2025-04-13 , /pdfgen , 302 , 2
2025-04-13 , /search , 302 , 430
2025-04-13 , /subject , 302 , 1
2025-04-13 , /wp-admin , 302 , 6
2025-04-13 , /content , 304 , 23
2025-04-13 , /robots.txt , 304 , 4
2025-04-13 , /api3 , 400 , 6
2025-04-13 , /api3 , 401 , 5
2025-04-13 , /bibliography , 404 , 11
2025-04-13 , /browse , 404 , 2
2025-04-13 , /cgi-bin , 404 , 13
2025-04-13 , /content , 404 , 8
2025-04-13 , /item , 404 , 133
2025-04-13 , /itemnotfound , 404 , 488
2025-04-13 , /name , 404 , 227
2025-04-13 , /page , 404 , 163
2025-04-13 , /pagenotfound , 404 , 442
2025-04-13 , /pagethumb , 404 , 49
2025-04-13 , /part , 404 , 6
2025-04-13 , /wp-admin , 404 , 71
2025-04-13 , /wp-content , 404 , 120
2025-04-13 , /wp-includes , 404 , 67
2025-04-13 , /content , 406 , 1
2025-04-13 , /robots.txt , 406 , 1
2025-04-13 , /content , 416 , 1
2025-04-13 , /api2 , 500 , 5
2025-04-13 , /api3 , 500 , 18
2025-04-13 , /error , 500 , 723
2025-04-14 , / , 200 , 3541
2025-04-14 , /DLIndexBrowse.aspx , 200 , 1596
2025-04-14 , /Search.aspx , 200 , 1
2025-04-14 , /api2 , 200 , 2213
2025-04-14 , /api3 , 200 , 30339
2025-04-14 , /bibliography , 200 , 38778
2025-04-14 , /biblioselect , 200 , 124
2025-04-14 , /bibtexdownload , 200 , 33
2025-04-14 , /browse , 200 , 4375
2025-04-14 , /collection , 200 , 429
2025-04-14 , /content , 200 , 1216
2025-04-14 , /creator , 200 , 35590
2025-04-14 , /csldownload , 200 , 1
2025-04-14 , /handlers , 200 , 459
2025-04-14 , /item , 200 , 55387
2025-04-14 , /itemdetails , 200 , 1445
2025-04-14 , /itemtext , 200 , 1392
2025-04-14 , /modsdownload , 200 , 1818
2025-04-14 , /name , 200 , 43318
2025-04-14 , /namedetail , 200 , 1258
2025-04-14 , /namelist , 200 , 4852
2025-04-14 , /namelistdownload , 200 , 10025
2025-04-14 , /oai , 200 , 3
2025-04-14 , /openurl , 200 , 19409
2025-04-14 , /openurlmultiple.aspx , 200 , 389
2025-04-14 , /openurlnone.aspx , 200 , 7
2025-04-14 , /page , 200 , 126046
2025-04-14 , /pageimage , 200 , 54
2025-04-14 , /pagesummary , 200 , 242055
2025-04-14 , /pagetext , 200 , 2785
2025-04-14 , /pagethumb , 200 , 58902
2025-04-14 , /part , 200 , 28674
2025-04-14 , /partpdf , 200 , 4485
2025-04-14 , /parttext , 200 , 836
2025-04-14 , /risdownload , 200 , 52
2025-04-14 , /robots.txt , 200 , 951
2025-04-14 , /search , 200 , 8447
2025-04-14 , /search.aspx , 200 , 920
2025-04-14 , /subject , 200 , 11258
2025-04-14 , /content , 206 , 10
2025-04-14 , /robots.txt , 206 , 7
2025-04-14 , / , 301 , 776
2025-04-14 , /DLIndexBrowse.aspx , 301 , 10
2025-04-14 , /bibliography , 301 , 267
2025-04-14 , /biblioselect , 301 , 1
2025-04-14 , /browse , 301 , 33
2025-04-14 , /cgi-bin , 301 , 1
2025-04-14 , /collection , 301 , 3
2025-04-14 , /content , 301 , 1
2025-04-14 , /creator , 301 , 145
2025-04-14 , /error , 301 , 16
2025-04-14 , /ia , 301 , 2403
2025-04-14 , /item , 301 , 1120
2025-04-14 , /itemdetails , 301 , 32
2025-04-14 , /itemimages , 301 , 166
2025-04-14 , /itempdf , 301 , 192
2025-04-14 , /itemtext , 301 , 134
2025-04-14 , /modsdownload , 301 , 16
2025-04-14 , /name , 301 , 561
2025-04-14 , /namedetail , 301 , 50
2025-04-14 , /namelistdownload , 301 , 49
2025-04-14 , /oai , 301 , 1
2025-04-14 , /page , 301 , 27519
2025-04-14 , /pageimage , 301 , 2
2025-04-14 , /pagethumb , 301 , 135
2025-04-14 , /part , 301 , 356
2025-04-14 , /partimages , 301 , 33
2025-04-14 , /partpdf , 301 , 80
2025-04-14 , /parttext , 301 , 15
2025-04-14 , /robots.txt , 301 , 185
2025-04-14 , /search , 301 , 1197
2025-04-14 , /search.aspx , 301 , 2
2025-04-14 , /subject , 301 , 190
2025-04-14 , /wp-admin , 301 , 14
2025-04-14 , /wp-content , 301 , 108
2025-04-14 , /wp-includes , 301 , 79
2025-04-14 , / , 302 , 455
2025-04-14 , /api2 , 302 , 6
2025-04-14 , /api3 , 302 , 59
2025-04-14 , /bibliography , 302 , 604
2025-04-14 , /browse , 302 , 18
2025-04-14 , /collection , 302 , 2
2025-04-14 , /creator , 302 , 2630
2025-04-14 , /error , 302 , 5
2025-04-14 , /ia , 302 , 2145
2025-04-14 , /item , 302 , 2660
2025-04-14 , /itemdetails , 302 , 2
2025-04-14 , /itemimages , 302 , 1788
2025-04-14 , /itempdf , 302 , 7985
2025-04-14 , /name , 302 , 25
2025-04-14 , /namelist , 302 , 1
2025-04-14 , /openurl , 302 , 1790
2025-04-14 , /openurlmultiple.aspx , 302 , 3
2025-04-14 , /page , 302 , 1716
2025-04-14 , /pagethumb , 302 , 1
2025-04-14 , /part , 302 , 88
2025-04-14 , /partimages , 302 , 756
2025-04-14 , /partpdf , 302 , 123
2025-04-14 , /pdfgen , 302 , 1
2025-04-14 , /search , 302 , 956
2025-04-14 , /search.aspx , 302 , 2
2025-04-14 , /subject , 302 , 6
2025-04-14 , /wp-admin , 302 , 19
2025-04-14 , /api2 , 304 , 1
2025-04-14 , /content , 304 , 28
2025-04-14 , /robots.txt , 304 , 2
2025-04-14 , /api3 , 400 , 8
2025-04-14 , /api3 , 401 , 29
2025-04-14 , /api2 , 404 , 1
2025-04-14 , /api3 , 404 , 1
2025-04-14 , /bibliography , 404 , 42
2025-04-14 , /cgi-bin , 404 , 9
2025-04-14 , /content , 404 , 8
2025-04-14 , /item , 404 , 213
2025-04-14 , /itemnotfound , 404 , 525
2025-04-14 , /name , 404 , 185
2025-04-14 , /page , 404 , 853
2025-04-14 , /pagenotfound , 404 , 836
2025-04-14 , /pagethumb , 404 , 44
2025-04-14 , /part , 404 , 5
2025-04-14 , /wp-admin , 404 , 259
2025-04-14 , /wp-content , 404 , 170
2025-04-14 , /wp-includes , 404 , 106
2025-04-14 , /content , 416 , 2
2025-04-14 , /content , 417 , 1
2025-04-14 , /api2 , 500 , 8
2025-04-14 , /api3 , 500 , 2
2025-04-14 , /error , 500 , 787
2025-04-15 , / , 200 , 3974
2025-04-15 , /DLIndexBrowse.aspx , 200 , 1360
2025-04-15 , /Search.aspx , 200 , 2
2025-04-15 , /api2 , 200 , 1223
2025-04-15 , /api3 , 200 , 25979
2025-04-15 , /bibliography , 200 , 30563
2025-04-15 , /biblioselect , 200 , 153
2025-04-15 , /bibtexdownload , 200 , 119
2025-04-15 , /browse , 200 , 7328
2025-04-15 , /collection , 200 , 421
2025-04-15 , /content , 200 , 1390
2025-04-15 , /creator , 200 , 24165
2025-04-15 , /handlers , 200 , 859
2025-04-15 , /item , 200 , 44427
2025-04-15 , /itemdetails , 200 , 1605
2025-04-15 , /itemtext , 200 , 1969
2025-04-15 , /modsdownload , 200 , 748
2025-04-15 , /name , 200 , 21792
2025-04-15 , /namedetail , 200 , 1578
2025-04-15 , /namelist , 200 , 5129
2025-04-15 , /namelistdownload , 200 , 4181
2025-04-15 , /oai , 200 , 88
2025-04-15 , /openurl , 200 , 15669
2025-04-15 , /openurlmultiple.aspx , 200 , 655
2025-04-15 , /openurlnone.aspx , 200 , 6
2025-04-15 , /page , 200 , 115133
2025-04-15 , /pageimage , 200 , 53
2025-04-15 , /pagesummary , 200 , 245745
2025-04-15 , /pagetext , 200 , 2312
2025-04-15 , /pagethumb , 200 , 68919
2025-04-15 , /part , 200 , 25473
2025-04-15 , /partpdf , 200 , 4336
2025-04-15 , /parttext , 200 , 688
2025-04-15 , /risdownload , 200 , 156
2025-04-15 , /robots.txt , 200 , 844
2025-04-15 , /search , 200 , 8886
2025-04-15 , /search.aspx , 200 , 361
2025-04-15 , /subject , 200 , 7482
2025-04-15 , /content , 206 , 21
2025-04-15 , /robots.txt , 206 , 2
2025-04-15 , / , 301 , 971
2025-04-15 , /DLIndexBrowse.aspx , 301 , 6
2025-04-15 , /bibliography , 301 , 237
2025-04-15 , /biblioselect , 301 , 1
2025-04-15 , /browse , 301 , 14
2025-04-15 , /collection , 301 , 5
2025-04-15 , /creator , 301 , 126
2025-04-15 , /error , 301 , 20
2025-04-15 , /ia , 301 , 1229
2025-04-15 , /item , 301 , 1348
2025-04-15 , /itemdetails , 301 , 3
2025-04-15 , /itemimages , 301 , 18
2025-04-15 , /itempdf , 301 , 20
2025-04-15 , /itemtext , 301 , 28
2025-04-15 , /modsdownload , 301 , 10
2025-04-15 , /name , 301 , 515
2025-04-15 , /namedetail , 301 , 41
2025-04-15 , /namelistdownload , 301 , 64
2025-04-15 , /openurl , 301 , 252
2025-04-15 , /page , 301 , 36171
2025-04-15 , /pageimage , 301 , 1
2025-04-15 , /pagesummary , 301 , 2
2025-04-15 , /pagethumb , 301 , 62
2025-04-15 , /part , 301 , 114
2025-04-15 , /partpdf , 301 , 54
2025-04-15 , /robots.txt , 301 , 144
2025-04-15 , /search , 301 , 1286
2025-04-15 , /search.aspx , 301 , 4
2025-04-15 , /subject , 301 , 16
2025-04-15 , /wp-admin , 301 , 3
2025-04-15 , /wp-content , 301 , 103
2025-04-15 , /wp-includes , 301 , 12
2025-04-15 , / , 302 , 455
2025-04-15 , /api3 , 302 , 116
2025-04-15 , /bibliography , 302 , 456
2025-04-15 , /browse , 302 , 77
2025-04-15 , /collection , 302 , 6
2025-04-15 , /creator , 302 , 708
2025-04-15 , /error , 302 , 4
2025-04-15 , /ia , 302 , 1214
2025-04-15 , /item , 302 , 2416
2025-04-15 , /itemdetails , 302 , 2
2025-04-15 , /itemimages , 302 , 2906
2025-04-15 , /itemnotfound , 302 , 1
2025-04-15 , /itempdf , 302 , 11995
2025-04-15 , /name , 302 , 36
2025-04-15 , /namelist , 302 , 4
2025-04-15 , /namelistdownload , 302 , 4
2025-04-15 , /openurl , 302 , 2752
2025-04-15 , /openurlmultiple.aspx , 302 , 6
2025-04-15 , /page , 302 , 1187
2025-04-15 , /pagethumb , 302 , 1
2025-04-15 , /part , 302 , 168
2025-04-15 , /partimages , 302 , 881
2025-04-15 , /partpdf , 302 , 157
2025-04-15 , /search , 302 , 892
2025-04-15 , /search.aspx , 302 , 1
2025-04-15 , /subject , 302 , 6
2025-04-15 , /wp-admin , 302 , 1
2025-04-15 , /content , 304 , 28
2025-04-15 , /robots.txt , 304 , 4
2025-04-15 , /api3 , 400 , 3
2025-04-15 , /api3 , 401 , 128
2025-04-15 , /bibliography , 404 , 33
2025-04-15 , /browse , 404 , 12
2025-04-15 , /cgi-bin , 404 , 1
2025-04-15 , /content , 404 , 3
2025-04-15 , /creator , 404 , 2
2025-04-15 , /item , 404 , 75
2025-04-15 , /itemdetails , 404 , 2
2025-04-15 , /itemnotfound , 404 , 511
2025-04-15 , /name , 404 , 166
2025-04-15 , /page , 404 , 156
2025-04-15 , /pageimage , 404 , 1
2025-04-15 , /pagenotfound , 404 , 946
2025-04-15 , /pagethumb , 404 , 45
2025-04-15 , /part , 404 , 10
2025-04-15 , /partpdf , 404 , 2
2025-04-15 , /subject , 404 , 1
2025-04-15 , /wp-admin , 404 , 64
2025-04-15 , /wp-content , 404 , 165
2025-04-15 , /wp-includes , 404 , 62
2025-04-15 , /content , 406 , 1
2025-04-15 , /robots.txt , 406 , 1
2025-04-15 , /content , 416 , 4
2025-04-15 , /api2 , 500 , 6
2025-04-15 , /error , 500 , 591
2025-04-16 , / , 200 , 3780
2025-04-16 , /DLIndexBrowse.aspx , 200 , 1751
2025-04-16 , /Search.aspx , 200 , 1
2025-04-16 , /api2 , 200 , 3530
2025-04-16 , /api3 , 200 , 19925
2025-04-16 , /bibliography , 200 , 34223
2025-04-16 , /biblioselect , 200 , 168
2025-04-16 , /bibtexdownload , 200 , 224
2025-04-16 , /browse , 200 , 6449
2025-04-16 , /collection , 200 , 442
2025-04-16 , /content , 200 , 1610
2025-04-16 , /creator , 200 , 32436
2025-04-16 , /csldownload , 200 , 2
2025-04-16 , /handlers , 200 , 239
2025-04-16 , /item , 200 , 57700
2025-04-16 , /itemdetails , 200 , 1804
2025-04-16 , /itemtext , 200 , 1262
2025-04-16 , /modsdownload , 200 , 928
2025-04-16 , /name , 200 , 25591
2025-04-16 , /namedetail , 200 , 1539
2025-04-16 , /namelist , 200 , 4972
2025-04-16 , /namelistdownload , 200 , 8396
2025-04-16 , /oai , 200 , 19
2025-04-16 , /openurl , 200 , 384
2025-04-16 , /openurlmultiple.aspx , 200 , 467
2025-04-16 , /openurlnone.aspx , 200 , 9
2025-04-16 , /page , 200 , 136275
2025-04-16 , /pageimage , 200 , 26
2025-04-16 , /pagesummary , 200 , 238496
2025-04-16 , /pagetext , 200 , 3345
2025-04-16 , /pagethumb , 200 , 66657
2025-04-16 , /part , 200 , 36897
2025-04-16 , /partpdf , 200 , 4257
2025-04-16 , /parttext , 200 , 962
2025-04-16 , /risdownload , 200 , 251
2025-04-16 , /robots.txt , 200 , 1161
2025-04-16 , /search , 200 , 8011
2025-04-16 , /search.aspx , 200 , 206
2025-04-16 , /subject , 200 , 10865
2025-04-16 , /content , 206 , 21
2025-04-16 , /robots.txt , 206 , 1
2025-04-16 , / , 301 , 900
2025-04-16 , /DLIndexBrowse.aspx , 301 , 6
2025-04-16 , /bibliography , 301 , 138
2025-04-16 , /biblioselect , 301 , 1
2025-04-16 , /browse , 301 , 35
2025-04-16 , /collection , 301 , 3
2025-04-16 , /content , 301 , 2
2025-04-16 , /creator , 301 , 169
2025-04-16 , /error , 301 , 53
2025-04-16 , /ia , 301 , 2086
2025-04-16 , /item , 301 , 1025
2025-04-16 , /itemdetails , 301 , 9
2025-04-16 , /itemimages , 301 , 46
2025-04-16 , /itempdf , 301 , 52
2025-04-16 , /itemtext , 301 , 69
2025-04-16 , /modsdownload , 301 , 62
2025-04-16 , /name , 301 , 429
2025-04-16 , /namedetail , 301 , 78
2025-04-16 , /namelistdownload , 301 , 95
2025-04-16 , /oai , 301 , 1
2025-04-16 , /openurl , 301 , 362
2025-04-16 , /page , 301 , 44461
2025-04-16 , /pageimage , 301 , 3
2025-04-16 , /pagesummary , 301 , 2
2025-04-16 , /pagethumb , 301 , 26
2025-04-16 , /part , 301 , 106
2025-04-16 , /partpdf , 301 , 51
2025-04-16 , /robots.txt , 301 , 193
2025-04-16 , /search , 301 , 1867
2025-04-16 , /subject , 301 , 8
2025-04-16 , /wp-admin , 301 , 1
2025-04-16 , /wp-content , 301 , 7
2025-04-16 , /wp-includes , 301 , 5
2025-04-16 , / , 302 , 455
2025-04-16 , /api2 , 302 , 5
2025-04-16 , /api3 , 302 , 5
2025-04-16 , /bibliography , 302 , 610
2025-04-16 , /browse , 302 , 112
2025-04-16 , /collection , 302 , 8
2025-04-16 , /creator , 302 , 1062
2025-04-16 , /ia , 302 , 2012
2025-04-16 , /item , 302 , 2679
2025-04-16 , /itemdetails , 302 , 9
2025-04-16 , /itemimages , 302 , 1317
2025-04-16 , /itempdf , 302 , 7103
2025-04-16 , /name , 302 , 46
2025-04-16 , /namedetail , 302 , 112
2025-04-16 , /namelist , 302 , 1
2025-04-16 , /namelistdownload , 302 , 2
2025-04-16 , /openurl , 302 , 2217
2025-04-16 , /openurlmultiple.aspx , 302 , 6
2025-04-16 , /page , 302 , 1767
2025-04-16 , /pagenotfound , 302 , 1
2025-04-16 , /pagethumb , 302 , 3
2025-04-16 , /part , 302 , 256
2025-04-16 , /partimages , 302 , 1121
2025-04-16 , /partpdf , 302 , 158
2025-04-16 , /pdfgen , 302 , 2
2025-04-16 , /search , 302 , 1453
2025-04-16 , /search.aspx , 302 , 1
2025-04-16 , /subject , 302 , 23
2025-04-16 , /wp-admin , 302 , 5
2025-04-16 , /wp-content , 302 , 1
2025-04-16 , /content , 304 , 30
2025-04-16 , /robots.txt , 304 , 3
2025-04-16 , /api3 , 400 , 47
2025-04-16 , /api2 , 401 , 2
2025-04-16 , /api3 , 401 , 82
2025-04-16 , /content , 403 , 1
2025-04-16 , /bibliography , 404 , 34
2025-04-16 , /browse , 404 , 7
2025-04-16 , /cgi-bin , 404 , 3
2025-04-16 , /content , 404 , 16
2025-04-16 , /ia , 404 , 1
2025-04-16 , /item , 404 , 118
2025-04-16 , /itemnotfound , 404 , 812
2025-04-16 , /modsdownload , 404 , 3
2025-04-16 , /name , 404 , 245
2025-04-16 , /namedetail , 404 , 2
2025-04-16 , /page , 404 , 296
2025-04-16 , /pageimage , 404 , 2
2025-04-16 , /pagenotfound , 404 , 1492
2025-04-16 , /pagethumb , 404 , 8
2025-04-16 , /part , 404 , 7
2025-04-16 , /wp-admin , 404 , 58
2025-04-16 , /wp-content , 404 , 185
2025-04-16 , /wp-includes , 404 , 87
2025-04-16 , /content , 416 , 4
2025-04-16 , /api2 , 500 , 1
2025-04-16 , /api3 , 500 , 3
2025-04-16 , /error , 500 , 1209
2025-04-17 , / , 200 , 4032
2025-04-17 , /DLIndexBrowse.aspx , 200 , 1787
2025-04-17 , /Search.aspx , 200 , 2
2025-04-17 , /api2 , 200 , 7075
2025-04-17 , /api3 , 200 , 25992
2025-04-17 , /bibliography , 200 , 32842
2025-04-17 , /biblioselect , 200 , 124
2025-04-17 , /bibtexdownload , 200 , 20
2025-04-17 , /browse , 200 , 6541
2025-04-17 , /collection , 200 , 742
2025-04-17 , /content , 200 , 1923
2025-04-17 , /creator , 200 , 29949
2025-04-17 , /csldownload , 200 , 2
2025-04-17 , /handlers , 200 , 16
2025-04-17 , /item , 200 , 54991
2025-04-17 , /itemdetails , 200 , 1586
2025-04-17 , /itemtext , 200 , 1182
2025-04-17 , /modsdownload , 200 , 1147
2025-04-17 , /name , 200 , 28677
2025-04-17 , /namedetail , 200 , 1418
2025-04-17 , /namelist , 200 , 6583
2025-04-17 , /namelistdownload , 200 , 11229
2025-04-17 , /oai , 200 , 234
2025-04-17 , /openurl , 200 , 69816
2025-04-17 , /openurlmultiple.aspx , 200 , 533
2025-04-17 , /openurlnone.aspx , 200 , 12
2025-04-17 , /page , 200 , 138760
2025-04-17 , /pageimage , 200 , 71
2025-04-17 , /pagesummary , 200 , 248763
2025-04-17 , /pagetext , 200 , 3294
2025-04-17 , /pagethumb , 200 , 63966
2025-04-17 , /part , 200 , 34693
2025-04-17 , /partpdf , 200 , 3081
2025-04-17 , /parttext , 200 , 1091
2025-04-17 , /risdownload , 200 , 38
2025-04-17 , /robots.txt , 200 , 1256
2025-04-17 , /search , 200 , 8691
2025-04-17 , /search.aspx , 200 , 197
2025-04-17 , /subject , 200 , 10760
2025-04-17 , /content , 206 , 12
2025-04-17 , /robots.txt , 206 , 9
2025-04-17 , / , 301 , 833
2025-04-17 , /DLIndexBrowse.aspx , 301 , 8
2025-04-17 , /bibliography , 301 , 232
2025-04-17 , /browse , 301 , 31
2025-04-17 , /cgi-bin , 301 , 1
2025-04-17 , /collection , 301 , 8
2025-04-17 , /content , 301 , 2
2025-04-17 , /creator , 301 , 161
2025-04-17 , /error , 301 , 48
2025-04-17 , /ia , 301 , 2468
2025-04-17 , /item , 301 , 1078
2025-04-17 , /itemdetails , 301 , 4
2025-04-17 , /itemimages , 301 , 34
2025-04-17 , /itempdf , 301 , 30
2025-04-17 , /itemtext , 301 , 55
2025-04-17 , /modsdownload , 301 , 96
2025-04-17 , /name , 301 , 532
2025-04-17 , /namedetail , 301 , 56
2025-04-17 , /namelistdownload , 301 , 94
2025-04-17 , /oai , 301 , 1
2025-04-17 , /openurl , 301 , 348
2025-04-17 , /page , 301 , 38910
2025-04-17 , /pageimage , 301 , 1
2025-04-17 , /pagethumb , 301 , 45
2025-04-17 , /part , 301 , 162
2025-04-17 , /partpdf , 301 , 86
2025-04-17 , /robots.txt , 301 , 222
2025-04-17 , /search , 301 , 2001
2025-04-17 , /search.aspx , 301 , 10
2025-04-17 , /subject , 301 , 19
2025-04-17 , /wp-admin , 301 , 4
2025-04-17 , /wp-content , 301 , 6
2025-04-17 , /wp-includes , 301 , 4
2025-04-17 , / , 302 , 475
2025-04-17 , /api3 , 302 , 29
2025-04-17 , /bibliography , 302 , 1207
2025-04-17 , /browse , 302 , 74
2025-04-17 , /collection , 302 , 272
2025-04-17 , /creator , 302 , 1000
2025-04-17 , /error , 302 , 1
2025-04-17 , /ia , 302 , 2426
2025-04-17 , /item , 302 , 3325
2025-04-17 , /itemdetails , 302 , 4
2025-04-17 , /itemimages , 302 , 1358
2025-04-17 , /itemnotfound , 302 , 3
2025-04-17 , /itempdf , 302 , 5433
2025-04-17 , /name , 302 , 81
2025-04-17 , /namelist , 302 , 7
2025-04-17 , /namelistdownload , 302 , 4
2025-04-17 , /openurl , 302 , 2356
2025-04-17 , /openurlmultiple.aspx , 302 , 4
2025-04-17 , /page , 302 , 3933
2025-04-17 , /pagethumb , 302 , 2
2025-04-17 , /part , 302 , 157
2025-04-17 , /partimages , 302 , 1269
2025-04-17 , /partpdf , 302 , 137
2025-04-17 , /pdfgen , 302 , 1
2025-04-17 , /search , 302 , 1645
2025-04-17 , /search.aspx , 302 , 1
2025-04-17 , /subject , 302 , 7
2025-04-17 , /wp-content , 302 , 2
2025-04-17 , /content , 304 , 39
2025-04-17 , /robots.txt , 304 , 4
2025-04-17 , /api3 , 400 , 264
2025-04-17 , /api3 , 401 , 65
2025-04-17 , /bibliography , 404 , 37
2025-04-17 , /browse , 404 , 6
2025-04-17 , /collection , 404 , 2
2025-04-17 , /content , 404 , 5
2025-04-17 , /creator , 404 , 1
2025-04-17 , /item , 404 , 107
2025-04-17 , /itemnotfound , 404 , 699
2025-04-17 , /itemtext , 404 , 1
2025-04-17 , /name , 404 , 400
2025-04-17 , /page , 404 , 120
2025-04-17 , /pagenotfound , 404 , 1642
2025-04-17 , /pagethumb , 404 , 6
2025-04-17 , /part , 404 , 14
2025-04-17 , /partpdf , 404 , 2
2025-04-17 , /parttext , 404 , 1
2025-04-17 , /search , 404 , 4
2025-04-17 , /wp-admin , 404 , 176
2025-04-17 , /wp-content , 404 , 386
2025-04-17 , /wp-includes , 404 , 104
2025-04-17 , /content , 406 , 6
2025-04-17 , /robots.txt , 406 , 1
2025-04-17 , /content , 416 , 1
2025-04-17 , /api2 , 500 , 6
2025-04-17 , /api3 , 500 , 9
2025-04-17 , /error , 500 , 4962
2025-04-18 , / , 200 , 3214
2025-04-18 , /DLIndexBrowse.aspx , 200 , 1314
2025-04-18 , /Search.aspx , 200 , 2
2025-04-18 , /api2 , 200 , 6227
2025-04-18 , /api3 , 200 , 31666
2025-04-18 , /bibliography , 200 , 28454
2025-04-18 , /biblioselect , 200 , 125
2025-04-18 , /bibtexdownload , 200 , 23
2025-04-18 , /browse , 200 , 13028
2025-04-18 , /collection , 200 , 347
2025-04-18 , /content , 200 , 2099
